nama_kategori,nama_produk,tgl_transaksi,nama_cabang,nilai_jual,jumlah_unit
Makanan & Minuman,telur ayam ras 1 kg,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 678,000 ", 60 
Makanan & Minuman,telur ayam kampung 1 kg,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 1,005,410 ", 53 
Makanan & Minuman,mie instant 1 kotak (40 bungkus),1/14/2008 0:00,PHI Mini Market - Surabaya 01," 7,064,210 ", 73 
Makanan & Minuman,air mineral 600 ml,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 115,200 ", 96 
Makanan & Minuman,jus kesehatan 600 ml,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 928,030 ", 103 
Makanan & Minuman,nasi goreng instant (1 ons),1/14/2008 0:00,PHI Mini Market - Surabaya 01," 493,020 ", 83 
Makanan & Minuman,snack gurih 1 ons,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 286,000 ", 55 
Makanan & Minuman,kacang goreng 1 kg,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 1,294,920 ", 109 
Makanan & Minuman,kacang mete 1 kg,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 8,574,160 ", 122 
Makanan & Minuman,markisa 600 ml,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 1,346,880 ", 96 
Makanan & Minuman,bumbu fried chicken,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 2,252,640 ", 152 
Makanan & Minuman,susu kotak 1 l,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 988,000 ", 100 
Makanan & Minuman,minuman probiotik,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 54,000 ", 60 
Buah,jeruk 1 kg,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 902,060 ", 74 
Buah,apel 1 kg,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 377,118,720 "," 6,912 "
Buah,alpukat 1 kg,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 325,620 ", 54 
Buah,belimbing 1 kg,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 510,720 ", 128 
Buah,durian 1 kg,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 2,432,570 ", 133 
Buah,kelapa muda,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 221,850 ", 45 
Buah,mangga 1 kg,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 1,111,150 ", 71 
Buah,Manggis 1 kg,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 1,252,440 ", 63 
Buah,nenas 1 kg,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 805,340 ", 134 
Buah,nangka 1 kg,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 155,136,000 "," 5,120 "
Buah,pepaya 1 buah,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 378,750 ", 75 
Buah,pisang 1 sisir,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 589,050 ", 99 
Buah,rambutan 1 kg,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 192,500 ", 35 
Buah,salak 1 kg,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 1,623,240 ", 108 
Buah,semangka 1 buah,1/14/2008 0:00,PHI Mini Market - Surabaya 01," 2,617,020 ", 201 
Sayur-Sayuran,Bawang Merah / Onion 1kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 1,108,740 ", 102 
Sayur-Sayuran,buncis 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 730,080 ", 117 
Sayur-Sayuran,kacang panjang 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 738,420 ", 93 
Sayur-Sayuran,kacang hijau 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 759,700 ", 107 
Sayur-Sayuran,kentang 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 39,386,880 "," 4,992 "
Sayur-Sayuran,ketimun 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 731,400 ", 159 
Sayur-Sayuran,kobis 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 120,840 ", 114 
Sayur-Sayuran,tomat 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 418,880 ", 88 
Sayur-Sayuran,ubi kayu basah 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 184,800 ", 168 
Sayur-Sayuran,ubi jalar 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 168,980 ", 142 
Sayur-Sayuran,wortel 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 252,720 ", 72 
Makanan & Minuman,susu kotak (800 ml),1/15/2008 0:00,PHI Mini Market - Makassar 01," 1,694,640 ", 138 
Makanan & Minuman,telur ayam ras 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 711,760 ", 62 
Makanan & Minuman,telur ayam kampung 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 2,195,880 ", 116 
Makanan & Minuman,mie instant 1 kotak (40 bungkus),1/15/2008 0:00,PHI Mini Market - Makassar 01," 7,903,160 ", 82 
Makanan & Minuman,air mineral 600 ml,1/15/2008 0:00,PHI Mini Market - Makassar 01," 96,380 ", 79 
Makanan & Minuman,jus kesehatan 600 ml,1/15/2008 0:00,PHI Mini Market - Makassar 01," 349,050 ", 39 
Makanan & Minuman,nasi goreng instant (1 ons),1/15/2008 0:00,PHI Mini Market - Makassar 01," 378,630 ", 63 
Makanan & Minuman,snack gurih 1 ons,1/15/2008 0:00,PHI Mini Market - Makassar 01," 652,680 ", 126 
Makanan & Minuman,kacang goreng 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 1,481,800 ", 124 
Makanan & Minuman,kacang mete 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 11,267,200 ", 160 
Makanan & Minuman,markisa 600 ml,1/15/2008 0:00,PHI Mini Market - Makassar 01," 1,484,700 ", 105 
Makanan & Minuman,bumbu fried chicken,1/15/2008 0:00,PHI Mini Market - Makassar 01," 748,500 ", 50 
Makanan & Minuman,susu kotak 1 l,1/15/2008 0:00,PHI Mini Market - Makassar 01," 776,880 ", 78 
Makanan & Minuman,minuman probiotik,1/15/2008 0:00,PHI Mini Market - Makassar 01," 46,410 ", 51 
Buah,jeruk 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 885,780 ", 74 
Buah,apel 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 1,189,816,320 "," 21,504 "
Buah,alpukat 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 1,040,600 ", 172 
Buah,belimbing 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 352,000 ", 88 
Buah,durian 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 1,647,960 ", 93 
Buah,kelapa muda,1/15/2008 0:00,PHI Mini Market - Makassar 01," 345,100 ", 70 
Buah,mangga 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 2,521,610 ", 163 
Buah,Manggis 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 2,614,760 ", 131 
Buah,nenas 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 324,540 ", 54 
Buah,nangka 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 139,599,360 "," 4,672 "
Buah,pepaya 1 buah,1/15/2008 0:00,PHI Mini Market - Makassar 01," 404,000 ", 80 
Buah,pisang 1 sisir,1/15/2008 0:00,PHI Mini Market - Makassar 01," 495,280 ", 82 
Buah,rambutan 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 460,840 ", 82 
Buah,salak 1 kg,1/15/2008 0:00,PHI Mini Market - Makassar 01," 1,000,980 ", 67 
Buah,semangka 1 buah,1/15/2008 0:00,PHI Mini Market - Makassar 01," 1,874,880 ", 144 
Sayur-Sayuran,Bawang Merah / Onion 1kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 836,990 ", 77 
Sayur-Sayuran,buncis 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 253,790 ", 41 
Sayur-Sayuran,kacang panjang 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 696,960 ", 88 
Sayur-Sayuran,kacang hijau 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 855,600 ", 120 
Sayur-Sayuran,kentang 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 109,941,760 "," 13,952 "
Sayur-Sayuran,ketimun 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 397,800 ", 85 
Sayur-Sayuran,kobis 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 99,750 ", 95 
Sayur-Sayuran,tomat 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 699,720 ", 147 
Sayur-Sayuran,ubi kayu basah 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 169,400 ", 154 
Sayur-Sayuran,ubi jalar 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 189,600 ", 158 
Sayur-Sayuran,wortel 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 291,330 ", 83 
Makanan & Minuman,susu kotak (800 ml),1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,618,720 ", 134 
Makanan & Minuman,telur ayam ras 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 656,560 ", 58 
Makanan & Minuman,telur ayam kampung 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,398,680 ", 73 
Makanan & Minuman,mie instant 1 kotak (40 bungkus),1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 5,290,450 ", 55 
Makanan & Minuman,air mineral 600 ml,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 176,660 ", 146 
Makanan & Minuman,jus kesehatan 600 ml,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 733,720 ", 83 
Makanan & Minuman,nasi goreng instant (1 ons),1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 607,000 ", 100 
Makanan & Minuman,snack gurih 1 ons,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 976,500 ", 186 
Makanan & Minuman,kacang goreng 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,692,000 ", 141 
Makanan & Minuman,kacang mete 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 7,723,380 ", 111 
Makanan & Minuman,markisa 600 ml,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,846,000 ", 130 
Makanan & Minuman,bumbu fried chicken,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 735,000 ", 49 
Makanan & Minuman,susu kotak 1 l,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,565,500 ", 155 
Makanan & Minuman,minuman probiotik,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 35,490 ", 39 
Buah,jeruk 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 918,610 ", 77 
Buah,apel 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 384,876,800 "," 7,040 "
Buah,alpukat 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 316,680 ", 52 
Buah,belimbing 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 766,080 ", 192 
Buah,durian 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,595,770 ", 89 
Buah,kelapa muda,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 680,890 ", 137 
Buah,mangga 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 459,600 ", 30 
Buah,Manggis 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 2,355,280 ", 118 
Buah,nenas 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 595,980 ", 99 
Buah,nangka 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 171,072,000 "," 5,760 "
Buah,pepaya 1 buah,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 385,320 ", 76 
Buah,pisang 1 sisir,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 498,830 ", 83 
Buah,rambutan 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 289,120 ", 52 
Buah,salak 1 kg,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,625,190 ", 109 
Buah,semangka 1 buah,1/15/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,447,040 ", 112 
Sayur-Sayuran,Bawang Merah / Onion 1kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 945,690 ", 87 
Sayur-Sayuran,buncis 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 397,440 ", 64 
Sayur-Sayuran,kacang panjang 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 847,440 ", 107 
Sayur-Sayuran,kacang hijau 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 542,640 ", 76 
Sayur-Sayuran,kentang 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 16,261,120 "," 2,048 "
Sayur-Sayuran,ketimun 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 603,200 ", 130 
Sayur-Sayuran,kobis 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 159,600 ", 152 
Sayur-Sayuran,tomat 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 232,260 ", 49 
Sayur-Sayuran,ubi kayu basah 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 107,910 ", 99 
Sayur-Sayuran,ubi jalar 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 95,590 ", 79 
Sayur-Sayuran,wortel 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 211,060 ", 61 
Makanan & Minuman,susu kotak (800 ml),1/15/2008 0:00,PHI Mini Market - Surabaya 01," 955,500 ", 78 
Makanan & Minuman,telur ayam ras 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 1,580,430 ", 139 
Makanan & Minuman,telur ayam kampung 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 2,739,880 ", 143 
Makanan & Minuman,mie instant 1 kotak (40 bungkus),1/15/2008 0:00,PHI Mini Market - Surabaya 01," 6,994,800 ", 72 
Makanan & Minuman,air mineral 600 ml,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 240,790 ", 199 
Makanan & Minuman,jus kesehatan 600 ml,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 782,310 ", 89 
Makanan & Minuman,nasi goreng instant (1 ons),1/15/2008 0:00,PHI Mini Market - Surabaya 01," 619,030 ", 103 
Makanan & Minuman,snack gurih 1 ons,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 707,400 ", 135 
Makanan & Minuman,kacang goreng 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 744,000 ", 62 
Makanan & Minuman,kacang mete 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 4,839,660 ", 69 
Makanan & Minuman,markisa 600 ml,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 1,827,450 ", 131 
Makanan & Minuman,bumbu fried chicken,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 2,670,000 ", 178 
Makanan & Minuman,susu kotak 1 l,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 886,440 ", 89 
Makanan & Minuman,minuman probiotik,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 101,920 ", 112 
Buah,jeruk 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 1,574,760 ", 132 
Buah,apel 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 1,005,678,080 "," 18,176 "
Buah,alpukat 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 595,980 ", 99 
Buah,belimbing 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 229,710 ", 57 
Buah,durian 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 1,825,800 ", 102 
Buah,kelapa muda,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 362,810 ", 73 
Buah,mangga 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 2,144,800 ", 140 
Buah,Manggis 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 983,920 ", 49 
Buah,nenas 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 815,400 ", 135 
Buah,nangka 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 295,088,640 "," 9,856 "
Buah,pepaya 1 buah,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 313,100 ", 62 
Buah,pisang 1 sisir,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 525,480 ", 87 
Buah,rambutan 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 518,880 ", 94 
Buah,salak 1 kg,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 2,475,060 ", 166 
Buah,semangka 1 buah,1/15/2008 0:00,PHI Mini Market - Surabaya 01," 1,640,960 ", 128 
Sayur-Sayuran,Bawang Merah / Onion 1kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 869,000 ", 79 
Sayur-Sayuran,buncis 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 510,040 ", 82 
Sayur-Sayuran,kacang panjang 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 301,180 ", 37 
Sayur-Sayuran,kacang hijau 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 778,110 ", 111 
Sayur-Sayuran,kentang 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 66,904,320 "," 8,384 "
Sayur-Sayuran,ketimun 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 594,690 ", 129 
Sayur-Sayuran,kobis 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 72,760 ", 68 
Sayur-Sayuran,tomat 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 572,400 ", 120 
Sayur-Sayuran,ubi kayu basah 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 110,000 ", 100 
Sayur-Sayuran,ubi jalar 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 112,530 ", 93 
Sayur-Sayuran,wortel 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 379,320 ", 109 
Makanan & Minuman,susu kotak (800 ml),1/16/2008 0:00,PHI Mini Market - Makassar 01," 1,683,600 ", 138 
Makanan & Minuman,telur ayam ras 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 798,750 ", 71 
Makanan & Minuman,telur ayam kampung 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 1,900,000 ", 100 
Makanan & Minuman,mie instant 1 kotak (40 bungkus),1/16/2008 0:00,PHI Mini Market - Makassar 01," 10,869,470 ", 113 
Makanan & Minuman,air mineral 600 ml,1/16/2008 0:00,PHI Mini Market - Makassar 01," 95,200 ", 80 
Makanan & Minuman,jus kesehatan 600 ml,1/16/2008 0:00,PHI Mini Market - Makassar 01," 1,064,400 ", 120 
Makanan & Minuman,nasi goreng instant (1 ons),1/16/2008 0:00,PHI Mini Market - Makassar 01," 686,280 ", 114 
Makanan & Minuman,snack gurih 1 ons,1/16/2008 0:00,PHI Mini Market - Makassar 01," 310,340 ", 59 
Makanan & Minuman,kacang goreng 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 877,460 ", 73 
Makanan & Minuman,kacang mete 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 8,552,400 ", 120 
Makanan & Minuman,markisa 600 ml,1/16/2008 0:00,PHI Mini Market - Makassar 01," 1,143,080 ", 82 
Makanan & Minuman,bumbu fried chicken,1/16/2008 0:00,PHI Mini Market - Makassar 01," 2,131,920 ", 141 
Makanan & Minuman,susu kotak 1 l,1/16/2008 0:00,PHI Mini Market - Makassar 01," 564,300 ", 57 
Makanan & Minuman,minuman probiotik,1/16/2008 0:00,PHI Mini Market - Makassar 01," 101,700 ", 113 
Buah,jeruk 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 1,358,880 ", 114 
Buah,apel 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 835,704,320 "," 15,104 "
Buah,alpukat 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 717,530 ", 121 
Buah,belimbing 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 104,520 ", 26 
Buah,durian 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 2,503,320 ", 138 
Buah,kelapa muda,1/16/2008 0:00,PHI Mini Market - Makassar 01," 235,940 ", 47 
Buah,mangga 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 1,722,560 ", 112 
Buah,Manggis 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 3,630,120 ", 179 
Buah,nenas 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 617,100 ", 102 
Buah,nangka 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 64,757,760 "," 2,176 "
Buah,pepaya 1 buah,1/16/2008 0:00,PHI Mini Market - Makassar 01," 350,000 ", 70 
Buah,pisang 1 sisir,1/16/2008 0:00,PHI Mini Market - Makassar 01," 494,680 ", 83 
Buah,rambutan 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 564,060 ", 102 
Buah,salak 1 kg,1/16/2008 0:00,PHI Mini Market - Makassar 01," 1,479,000 ", 100 
Buah,semangka 1 buah,1/16/2008 0:00,PHI Mini Market - Makassar 01," 772,900 ", 59 
Sayur-Sayuran,Bawang Merah / Onion 1kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,289,960 ", 119 
Sayur-Sayuran,buncis 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 544,620 ", 87 
Sayur-Sayuran,kacang panjang 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 562,100 ", 70 
Sayur-Sayuran,kacang hijau 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 927,480 ", 131 
Sayur-Sayuran,kentang 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 64,320,000 "," 8,000 "
Sayur-Sayuran,ketimun 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 541,620 ", 118 
Sayur-Sayuran,kobis 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 119,780 ", 113 
Sayur-Sayuran,tomat 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 407,150 ", 85 
Sayur-Sayuran,ubi kayu basah 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 124,300 ", 113 
Sayur-Sayuran,ubi jalar 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 153,670 ", 127 
Sayur-Sayuran,wortel 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 131,480 ", 38 
Makanan & Minuman,susu kotak (800 ml),1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 2,822,100 ", 230 
Makanan & Minuman,telur ayam ras 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 776,250 ", 69 
Makanan & Minuman,telur ayam kampung 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,576,860 ", 82 
Makanan & Minuman,mie instant 1 kotak (40 bungkus),1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 8,701,420 ", 91 
Makanan & Minuman,air mineral 600 ml,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 120,190 ", 101 
Makanan & Minuman,jus kesehatan 600 ml,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 939,120 ", 104 
Makanan & Minuman,nasi goreng instant (1 ons),1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 382,080 ", 64 
Makanan & Minuman,snack gurih 1 ons,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 547,050 ", 105 
Makanan & Minuman,kacang goreng 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,348,090 ", 113 
Makanan & Minuman,kacang mete 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 6,388,200 ", 90 
Makanan & Minuman,markisa 600 ml,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,234,640 ", 88 
Makanan & Minuman,bumbu fried chicken,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 404,190 ", 27 
Makanan & Minuman,susu kotak 1 l,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,390,260 ", 141 
Makanan & Minuman,minuman probiotik,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 140,140 ", 154 
Buah,jeruk 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,344,000 ", 112 
Buah,apel 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 536,110,080 "," 9,728 "
Buah,alpukat 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 946,710 ", 157 
Buah,belimbing 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 519,680 ", 128 
Buah,durian 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,097,400 ", 60 
Buah,kelapa muda,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 364,270 ", 73 
Buah,mangga 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,190,160 ", 76 
Buah,Manggis 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,662,960 ", 82 
Buah,nenas 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,072,210 ", 179 
Buah,nangka 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 270,178,560 "," 9,024 "
Buah,pepaya 1 buah,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 304,200 ", 60 
Buah,pisang 1 sisir,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 377,600 ", 64 
Buah,rambutan 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 798,950 ", 145 
Buah,salak 1 kg,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,651,680 ", 111 
Buah,semangka 1 buah,1/16/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,543,430 ", 119 
Sayur-Sayuran,Bawang Merah / Onion 1kg,1/16/2008 0:00,PHI Mini Market - Surabaya 01," 1,115,040 ", 101 
Sayur-Sayuran,buncis 1 kg,1/16/2008 0:00,PHI Mini Market - Surabaya 01," 519,580 ", 83 
Sayur-Sayuran,kacang panjang 1 kg,1/16/2008 0:00,PHI Mini Market - Surabaya 01," 786,670 ", 97 
Sayur-Sayuran,kacang hijau 1 kg,1/16/2008 0:00,PHI Mini Market - Surabaya 01," 642,460 ", 91 
Sayur-Sayuran,kentang 1 kg,1/16/2008 0:00,PHI Mini Market - Surabaya 01," 52,999,680 "," 6,592 "
Sayur-Sayuran,ketimun 1 kg,1/16/2008 0:00,PHI Mini Market - Surabaya 01," 512,600 ", 110 
